bucket,pitch_name,count,pct
Batter_1,4-Seam Fastball,8,88.9
Batter_1,Cutter,1,11.1
Batter_2,4-Seam Fastball,3,33.3
Batter_2,Curveball,3,33.3
Batter_2,Slider,2,22.2
Batter_2,Split-Finger,1,11.1
Batter_3,4-Seam Fastball,4,44.4
Batter_3,Curveball,1,11.1
Batter_3,Cutter,1,11.1
Batter_3,Slider,2,22.2
Batter_3,Split-Finger,1,11.1
Inning_2_leadoff,4-Seam Fastball,8,88.9
Inning_2_leadoff,Slider,1,11.1
Inning_3_leadoff,4-Seam Fastball,2,25.0
Inning_3_leadoff,Curveball,1,12.5
Inning_3_leadoff,Cutter,2,25.0
Inning_3_leadoff,Slider,3,37.5
