bucket,pitch_name,count,pct
Batter_1,4-Seam Fastball,9,90.0
Batter_1,Cutter,1,10.0
Batter_2,4-Seam Fastball,3,30.0
Batter_2,Curveball,3,30.0
Batter_2,Slider,3,30.0
Batter_2,Split-Finger,1,10.0
Batter_3,4-Seam Fastball,5,50.0
Batter_3,Curveball,1,10.0
Batter_3,Cutter,1,10.0
Batter_3,Slider,2,20.0
Batter_3,Split-Finger,1,10.0
Inning_2_leadoff,4-Seam Fastball,9,90.0
Inning_2_leadoff,Slider,1,10.0
Inning_3_leadoff,4-Seam Fastball,3,33.3
Inning_3_leadoff,Curveball,1,11.1
Inning_3_leadoff,Cutter,2,22.2
Inning_3_leadoff,Slider,3,33.3
